"";"nct_id";"tool_results";"has_error";"tool_prompted_pmids";"tool_result_pmids";"tool_ident_steps";"tool_truncated";"X";"has_publication";"publication_doi";"publication_pmid";"publication_url";"identification_step";"has_summary_results";"completion_year";"dataset";"agree";"any_results";"tool_detected_correct_pub";"tool_found_correct_pub"
"658";"NCT03662932";TRUE;TRUE;"33156849,37130709";"37130709";"pubmed_naive,google_scholar";NA;4761;FALSE;NA;NA;NA;NA;FALSE;2018;"nordic";FALSE;FALSE;NA;NA
"659";"NCT00891826";FALSE;TRUE;"22254013,23748819,25555342";"";"";NA;996;TRUE;"10.1016/j.eurpsy.2014.11.010";25555342;"https://www.ncbi.nlm.nih.gov/pubmed/?term=Heart+rate+variability+and+Omega-3+Index+in+euthymic+patients+with+bipolar+disorders";"Systematic Google search";FALSE;2013;"iv";FALSE;TRUE;FALSE;TRUE
"660";"NCT03423576";FALSE;TRUE;"";"";"";NA;1918;TRUE;NA;NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/5_Publikationen/Gesundheit/Berichte/Abschlussbericht_VEMSE-190416.pdf";"Systematic Google search";FALSE;2016;"iv";FALSE;TRUE;NA;NA
"661";"NCT01770990";FALSE;TRUE;"";"";"";NA;2274;TRUE;"10.1089/tmj.2018.0311";31013466;"https://www.liebertpub.com/doi/abs/10.1089/tmj.2018.0311";"Systematic Google search";FALSE;2015;"iv";FALSE;TRUE;FALSE;FALSE
"662";"NCT01669382";FALSE;TRUE;"";"";"";NA;1276;TRUE;"10.1007/s00059-015-4306-3";26070467;NA;"Systematic Google search";FALSE;2012;"iv";FALSE;TRUE;FALSE;FALSE
"663";"NCT03556735";FALSE;TRUE;"32807208,34666854,36233712";"";"";NA;4828;TRUE;"10.1192/j.eurpsy.2020.3";32093804;"https://doi.org/10.1192/j.eurpsy.2020.3";"Systematic Google search";FALSE;2017;"nordic";FALSE;TRUE;FALSE;FALSE
"664";"NCT00847379";FALSE;TRUE;"19906562,22533380,28269791,28728957,29771317,30224293,32944950";"";"";NA;977;TRUE;"10.1016/j.nmd.2013.06.580";NA;"http://www.nmd-journal.com/article/S0960-8966(13)00754-2/fulltext";"Systematic Google search";FALSE;2010;"iv";FALSE;TRUE;NA;NA
"665";"NCT03887689";FALSE;TRUE;"32733345,33384946";"";"";NA;3941;TRUE;"10.3389/fpsyg.2020.01595";32733345;"https://doi.org/10.3389/fpsyg.2020.01595";"Systematic Google search";FALSE;2017;"nordic";FALSE;TRUE;FALSE;TRUE
"666";"NCT01891266";TRUE;TRUE;"24678741,29257010,30290765,30406972,32170355";"29257010";"pubmed_naive";NA;4640;FALSE;NA;NA;NA;NA;FALSE;2016;"nordic";FALSE;FALSE;NA;NA
"667";"NCT00777127";TRUE;TRUE;"29920789,30450666,31407414,31604446,32679902";"31407414";"pubmed_naive,google_scholar,nct_match";NA;1491;FALSE;NA;NA;NA;NA;FALSE;2012;"iv";FALSE;FALSE;NA;NA
"668";"NCT02052193";FALSE;TRUE;"25654738,28526719,28931648,31231568,31653096,31766571";"";"";NA;2666;TRUE;"10.1200/jco.2016.34.15_suppl.e21077";NA;"https://ascopubs.org/doi/abs/10.1200/JCO.2016.34.15_suppl.e21077";"Linked at the registration";FALSE;2017;"iv";FALSE;TRUE;NA;NA
"669";"NCT01170936";FALSE;TRUE;"";"";"";NA;1104;TRUE;"10.1016/j.jaci.2013.04.008";23711544;"https://www.ncbi.nlm.nih.gov/pubmed/23711544";"Systematic Google search";FALSE;2011;"iv";FALSE;TRUE;FALSE;FALSE
"670";"NCT02253056";FALSE;TRUE;"";"";"";NA;2040;TRUE;"10.1016/j.nut.2017.08.004";29031771;"https://www.sciencedirect.com/science/article/abs/pii/S0899900717301715?via%3Dihub";"Systematic Google search";FALSE;2015;"iv";FALSE;TRUE;FALSE;FALSE
"671";"NCT02403986";FALSE;TRUE;"";"";"";NA;2722;FALSE;NA;NA;NA;NA;TRUE;2017;"iv";FALSE;TRUE;NA;NA
"672";"NCT02891863";FALSE;TRUE;"";"";"";NA;2992;FALSE;NA;NA;NA;NA;TRUE;2016;"iv";FALSE;TRUE;NA;NA
"673";"NCT02089074";TRUE;TRUE;"23223505";"23223505";"pubmed_naive";NA;4963;FALSE;NA;NA;NA;NA;FALSE;2016;"nordic";FALSE;FALSE;NA;NA
"674";"NCT02359266";FALSE;TRUE;"";"";"";NA;1336;TRUE;"10.1016/j.clnu.2015.07.004";26212170;"https://www.ncbi.nlm.nih.gov/pubmed/26212170";"Systematic Google search";FALSE;2013;"iv";FALSE;TRUE;FALSE;FALSE
"675";"NCT01715337";TRUE;TRUE;"27686000";"27686000";"pubmed_enhanced";NA;1834;FALSE;NA;NA;NA;NA;FALSE;2014;"iv";FALSE;FALSE;NA;NA
"676";"NCT02964520";FALSE;TRUE;"";"";"";NA;2641;TRUE;"10.15496/publikation-24421";NA;"https://publikationen.uni-tuebingen.de/xmlui/handle/10900/83030";"Systematic Google search";FALSE;2017;"iv";FALSE;TRUE;NA;NA
"677";"NCT01018953";FALSE;TRUE;"21378384,23797089,25737012,28181484,30560479";"";"";NA;1600;FALSE;NA;NA;NA;NA;TRUE;2011;"iv";FALSE;TRUE;NA;NA
"678";"NCT00434161";FALSE;TRUE;"20233744,21417820";"";"";NA;858;TRUE;"10.1038/bmt.2012.257";23241739;"https://www.ncbi.nlm.nih.gov/pubmed/23241739";"Systematic Google search";TRUE;2012;"iv";FALSE;TRUE;FALSE;FALSE
"679";"NCT01456364";FALSE;TRUE;"23650452";"";"";NA;2548;TRUE;"10.1080/09537104.2016.1190007";27275651;NA;"Systematic Google search";FALSE;2014;"iv";FALSE;TRUE;FALSE;FALSE
"680";"NCT04932304";FALSE;TRUE;"34499169,35141805,36248000";"";"";NA;3537;TRUE;"10.1101/2021.06.22.21258133";NA;"https://doi.org/10.1101/2021.06.22.21258133";"Systematic Google search";FALSE;2017;"nordic";FALSE;TRUE;NA;NA
"681";"NCT02196324";FALSE;TRUE;"30426802,30530232,31272246,31452276,32504692";"";"";NA;2571;TRUE;"10.1016/j.jaad.2019.01.052";30894279;"https://www.jaad.org/article/S0190-9622(19)30161-6/fulltext";"Systematic Google search";FALSE;2016;"iv";FALSE;TRUE;FALSE;FALSE
"682";"NCT01294254";FALSE;TRUE;"26018577";"";"";NA;584;TRUE;"10.1159/000357501";25034442;"https://www.karger.com/Article/FullText/357501";"Linked at the registration";FALSE;2010;"iv";FALSE;TRUE;FALSE;FALSE
"683";"NCT01259739";FALSE;TRUE;"24643960";"";"";NA;570;TRUE;"10.1161/circresaha.114.303822";24643960;"https://www.ncbi.nlm.nih.gov/pubmed/24643960";"Linked at the registration";FALSE;2013;"iv";FALSE;TRUE;FALSE;TRUE
"684";"NCT02501577";FALSE;TRUE;"34188628,34188629";"";"";NA;2587;TRUE;"10.1016/j.bjane.2015.09.007";28236864;"https://pubmed.ncbi.nlm.nih.gov/28236864/";"Systematic Google search";FALSE;2015;"iv";FALSE;TRUE;FALSE;FALSE
"685";"NCT01914341";FALSE;TRUE;"";"";"";NA;1933;TRUE;"10.15496/publikation-9460";NA;"http://dx.doi.org/10.15496/publikation-9460";"Systematic Google search";FALSE;2014;"iv";FALSE;TRUE;NA;NA
"686";"NCT00882375";FALSE;TRUE;"19583451,22523363,25447467";"";"";NA;359;TRUE;"10.1183/09031936.00162710";22523363;"https://www.ncbi.nlm.nih.gov/pubmed/22523363?dopt=Abstract";"Linked at the registration";FALSE;2010;"iv";FALSE;TRUE;FALSE;TRUE
"687";"NCT03846661";FALSE;TRUE;"";"";"";NA;3976;TRUE;"10.1002/bjs.11562";32239495;"https://academic.oup.com/bjs/article/107/9/1130/6120691";"Systematic Google search";FALSE;2019;"nordic";FALSE;TRUE;FALSE;FALSE
"688";"NCT00955565";FALSE;TRUE;"";"";"";NA;1026;TRUE;"10.1097/bot.0000000000000092";24694553;"https://www.ncbi.nlm.nih.gov/pubmed/24694553";"Systematic Google search";FALSE;2010;"iv";FALSE;TRUE;FALSE;FALSE
"689";"NCT05349994";FALSE;TRUE;"31558043,32702919,34001839";"";"";NA;3813;TRUE;"10.1080/09593985.2022.2143251";36369693;"https://doi.org/10.1080/09593985.2022.2143251";"Systematic Google search";FALSE;2019;"nordic";FALSE;TRUE;FALSE;FALSE
"690";"NCT01014871";FALSE;TRUE;"32095419";"";"";NA;1598;FALSE;NA;NA;NA;NA;TRUE;2010;"iv";FALSE;TRUE;NA;NA
"691";"NCT00878722";FALSE;TRUE;"20925433,22105512,22937179,31484791";"";"";NA;993;TRUE;NA;NA;"https://www.clinicaltrialsregister.eu/ctr-search/trial/2007-000241-35/results";"Systematic Google search";TRUE;2012;"iv";FALSE;TRUE;NA;NA
"692";"NCT01095510";FALSE;TRUE;"24125136,29569504,30582490";"";"";NA;1641;FALSE;NA;NA;NA;NA;TRUE;2013;"iv";FALSE;TRUE;NA;NA
"693";"NCT01555814";TRUE;TRUE;"34587287,36690632";"36690632";"google_scholar";NA;4089;FALSE;NA;NA;NA;NA;FALSE;2016;"nordic";FALSE;FALSE;NA;NA
"694";"NCT01550627";TRUE;TRUE;"28762235";"28762235";"google_scholar";NA;1790;FALSE;NA;NA;NA;NA;FALSE;2009;"iv";FALSE;FALSE;NA;NA
"695";"NCT03157388";FALSE;TRUE;"30791978,31214376,32277902,32981291,33054302,35567372,36400463";"";"";NA;3903;TRUE;"10.14309/ctg.0000000000000306";33566559;"https://doi.org/10.14309%2Fctg.0000000000000306";"Systematic Google search";FALSE;2018;"nordic";FALSE;TRUE;FALSE;FALSE
"696";"NCT00850499";FALSE;TRUE;"21150184";"";"";NA;1519;FALSE;NA;NA;NA;NA;TRUE;2011;"iv";FALSE;TRUE;NA;NA
"697";"NCT02110407";FALSE;TRUE;"";"";"";NA;2046;TRUE;"10.1038/npp.2016.170";27555381;"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5399237/";"Systematic Google search";FALSE;2017;"iv";FALSE;TRUE;FALSE;FALSE
"698";"NCT02761382";TRUE;TRUE;"29335232,36797461";"36797461";"pubmed_naive,pubmed_enhanced,google_scholar,nct_match";NA;4465;FALSE;NA;NA;NA;NA;FALSE;2018;"nordic";FALSE;FALSE;NA;NA
"699";"NCT02129400";FALSE;TRUE;"";"";"";NA;1936;TRUE;"10.1007/s40279-016-0505-1";26939898;"https://pubmed.ncbi.nlm.nih.gov/26939898/";"Systematic Google search";FALSE;2015;"iv";FALSE;TRUE;FALSE;FALSE
"700";"NCT01180205";FALSE;TRUE;"23662062";"";"";NA;1112;TRUE;"10.1373/clinchem.2017.275289";28904053;"https://www.ncbi.nlm.nih.gov/pubmed/28904053";"Systematic Google search";FALSE;2011;"iv";FALSE;TRUE;FALSE;FALSE
"701";"NCT01767181";FALSE;TRUE;"27484676,27768582,27973676,29747703,30364378,30551215";"";"";NA;2275;TRUE;"10.1177/2047487319848196";31067130;"https://journals.sagepub.com/doi/10.1177/2047487319848196";"Systematic Google search";FALSE;2016;"iv";FALSE;TRUE;FALSE;FALSE
"702";"NCT00348153";TRUE;TRUE;"28562149,28887115,28903965,29286865,29635517";"29286865";"pubmed_naive,google_scholar";NA;1869;FALSE;"10.1111/j.1755-3768.2012.2276.x";NA;"http://onlinelibrary.wiley.com/doi/10.1111/j.1755-3768.2012.2276.x/abstract";"Other";FALSE;2013;"iv";FALSE;FALSE;NA;NA
"703";"NCT01271322";TRUE;TRUE;"21702914,23023063,24010946,29417984";"21702914,23023063,29417984";"linked_at_registration,pubmed_naive,google_scholar,nct_match";NA;1705;FALSE;NA;NA;NA;NA;FALSE;2012;"iv";FALSE;FALSE;NA;NA
"704";"NCT01319344";FALSE;TRUE;"27306560,29268712,29559377,31250134";"";"";NA;801;TRUE;"10.1111/jch.12851";27306560;NA;"Other";FALSE;2013;"iv";FALSE;TRUE;FALSE;TRUE
"705";"NCT04136483";FALSE;TRUE;"";"";"";NA;4181;TRUE;"10.1177/1359104520929376";32985246;"doi.org/10.1177/1359104520929376";"Systematic Google search";FALSE;2018;"nordic";FALSE;TRUE;FALSE;FALSE
"706";"NCT01782391";FALSE;TRUE;"";"";"";NA;2064;TRUE;"10.1523/jneurosci.0260-17.2017";28637840;"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6705731/";"Systematic Google search";FALSE;2017;"iv";FALSE;TRUE;FALSE;FALSE
"707";"NCT01022177";FALSE;TRUE;"";"";"";NA;1041;TRUE;NA;NA;"http://iovs.arvojournals.org/article.aspx?articleid=2373309";"Systematic Google search";FALSE;2012;"iv";FALSE;TRUE;NA;NA
"708";"NCT02107534";FALSE;TRUE;"";"";"";NA;2329;TRUE;"10.1007/s11145-016-9632-1";NA;"https://link.springer.com/article/10.1007%2Fs11145-016-9632-1";"Systematic Google search";FALSE;2014;"iv";FALSE;TRUE;NA;NA
"709";"NCT01178905";TRUE;TRUE;"30407512";"30407512";"linked_at_registration,pubmed_naive,google_scholar,nct_match";NA;1672;FALSE;NA;NA;NA;NA;FALSE;2012;"iv";FALSE;FALSE;NA;NA
"710";"NCT03134144";FALSE;TRUE;"";"";"";NA;2640;TRUE;"10.1016/j.apergo.2019.05.018";31280799;"https://www.sciencedirect.com/science/article/abs/pii/S0003687019300985?via%3Dihub";"Linked at the registration";FALSE;2017;"iv";FALSE;TRUE;FALSE;FALSE
"711";"NCT00666341";FALSE;TRUE;"20001557,33236435";"";"";NA;912;TRUE;"10.1111/j.1365-2222.2012.03971.x";22909165;"https://www.ncbi.nlm.nih.gov/pubmed/22909165";"Systematic Google search";FALSE;2010;"iv";FALSE;TRUE;FALSE;FALSE
"712";"NCT01519466";FALSE;TRUE;"";"";"";NA;1231;TRUE;"10.1007/s00125-014-3355-0";25134689;"https://link.springer.com/article/10.1007/s00125-014-3355-0";"Systematic Google search";TRUE;2012;"iv";FALSE;TRUE;FALSE;FALSE
"713";"NCT00461656";FALSE;TRUE;"";"";"";NA;864;TRUE;NA;NA;"http://iovs.arvojournals.org/article.aspx?articleid=2351700";"Systematic Google search";FALSE;2012;"iv";FALSE;TRUE;NA;NA
"714";"NCT02893800";FALSE;TRUE;"";"";"";NA;2019;TRUE;"10.1016/j.trci.2018.10.002";30519629;"https://www.sciencedirect.com/science/article/pii/S2352873718300635";"Systematic Google search";FALSE;2016;"iv";FALSE;TRUE;FALSE;FALSE
"715";"NCT00798512";FALSE;TRUE;"";"";"";NA;954;TRUE;"10.1016/j.ijcard.2014.03.178";24768384;"https://www.ncbi.nlm.nih.gov/pubmed/24768384";"Systematic Google search";FALSE;2011;"iv";FALSE;TRUE;FALSE;FALSE
"716";"NCT02693808";TRUE;TRUE;"27273008,30679116";"30679116";"linked_at_registration,pubmed_enhanced,google_scholar";NA;4876;FALSE;NA;NA;NA;NA;FALSE;2018;"nordic";FALSE;FALSE;NA;NA
"717";"NCT03065842";TRUE;TRUE;"29527357,31492147,31533554,32295574,33261591,33665607,35332034";"29527357,31492147,31533554,32295574";"google_scholar,pubmed_enhanced,linked_at_registration,nct_match";NA;4154;FALSE;NA;NA;NA;NA;FALSE;2018;"nordic";FALSE;FALSE;NA;NA
"718";"NCT01865604";FALSE;TRUE;"";"";"";NA;1924;TRUE;"10.1212/wnl.0000000000001230";25576632;"https://pubmed.ncbi.nlm.nih.gov/25576632/";"Systematic Google search";FALSE;2014;"iv";FALSE;TRUE;FALSE;FALSE
"719";"NCT03317808";FALSE;TRUE;"";"";"";NA;3656;TRUE;"10.21203/rs.2.20336/v1";NA;"https://doi.org/10.21203/rs.2.20336/v1";"Systematic Google search";FALSE;2018;"nordic";FALSE;TRUE;NA;NA
"720";"NCT01186783";TRUE;TRUE;"21638157,22048696,22920474,23719030,24583250,25305680,25933122,26121122,26909707,28930912,31332966";"21638157,28930912";"linked_at_registration,pubmed_naive,google_scholar,nct_match";NA;1673;FALSE;NA;NA;NA;NA;FALSE;2012;"iv";FALSE;FALSE;NA;NA
"721";"NCT01014442";FALSE;TRUE;"";"";"";NA;1597;FALSE;NA;NA;NA;NA;TRUE;2012;"iv";FALSE;TRUE;NA;NA
"722";"NCT01348425";FALSE;TRUE;"28487355";"";"";NA;1730;FALSE;NA;NA;NA;NA;TRUE;2012;"iv";FALSE;TRUE;NA;NA
"723";"NCT03133741";FALSE;TRUE;"28948296,29412817,30626611,32730920,33053504,35846282,36450422,36683195";"";"";NA;3917;TRUE;"10.1016/j.bone.2020.115553";32730920;"https://doi.org/10.1016/j.bone.2020.115553";"Linked at the registration";FALSE;2017;"nordic";FALSE;TRUE;FALSE;TRUE
"724";"NCT01352403";TRUE;TRUE;"26939878,29294093,30046046,32522349";"29294093,30046046,32522349";"pubmed_enhanced";NA;3130;FALSE;NA;NA;NA;NA;FALSE;2016;"iv";FALSE;FALSE;NA;NA
"725";"NCT03114449";TRUE;TRUE;"25158837";"25158837";"pubmed_naive";NA;1868;FALSE;NA;NA;NA;NA;FALSE;2013;"iv";FALSE;FALSE;NA;NA
"726";"NCT03825497";FALSE;TRUE;"35397574,36737687";"";"";NA;3995;TRUE;"10.1186/s40814-022-01033-z";35397574;"https://doi.org/10.1186/s40814-022-01033-z";"Linked at the registration";FALSE;2019;"nordic";FALSE;TRUE;FALSE;TRUE
"727";"NCT01233180";FALSE;TRUE;"";"";"";NA;1143;TRUE;"10.1111/j.1526-4637.2011.01053.x";21276190;"http://onlinelibrary.wiley.com/doi/10.1111/j.1526-4637.2011.01053.x/full";"Systematic Google search";FALSE;2011;"iv";FALSE;TRUE;FALSE;FALSE
"728";"NCT03127462";FALSE;TRUE;"31012994,31026223,31364300";"";"";NA;4054;TRUE;"10.1111/bjd.17585";30585311;"https://doi.org/10.1111/bjd.17585";"Systematic Google search";FALSE;2018;"nordic";FALSE;TRUE;FALSE;FALSE
"729";"NCT00502554";FALSE;TRUE;"23406373";"";"";NA;869;TRUE;"10.1111/ajt.12155";23406373;"https://www.ncbi.nlm.nih.gov/pubmed/23406373";"Systematic Google search";FALSE;2010;"iv";FALSE;TRUE;FALSE;TRUE
"730";"NCT01291199";FALSE;TRUE;"31721165";"";"";NA;1172;TRUE;NA;NA;"http://circ.ahajournals.org/content/124/Suppl_21/A13048";"Systematic Google search";FALSE;2010;"iv";FALSE;TRUE;NA;NA
"731";"NCT02610764";FALSE;TRUE;"27683128,28257167,28950289,31497249";"";"";NA;1967;TRUE;"10.3390/cancers11030397";30901891;"https://www.mdpi.com/2072-6694/11/3/397/htm";"Systematic Google search";FALSE;2016;"iv";FALSE;TRUE;FALSE;FALSE
"732";"NCT03147001";FALSE;TRUE;"30632413,31992300";"";"";NA;3949;TRUE;"10.1186/s12970-020-0338-z";31992300;"https://doi.org/10.1186/s12970-020-0338-z";"Linked at the registration";FALSE;2017;"nordic";FALSE;TRUE;FALSE;TRUE
"733";"NCT02241499";FALSE;TRUE;"26137404,31564184";"";"";NA;3459;TRUE;"10.1080/0284186X.2019.1670861";31564184;"https://www.tandfonline.com/doi/full/10.1080/0284186X.2019.1670861";"Systematic Google search";FALSE;2019;"nordic";FALSE;TRUE;FALSE;TRUE
"734";"NCT02941432";FALSE;TRUE;"30668184";"";"";NA;2610;TRUE;"10.1080/09546634.2019.1573306";30668184;"https://pubmed.ncbi.nlm.nih.gov/30668184/";"Linked at the registration";FALSE;2017;"iv";FALSE;TRUE;FALSE;TRUE
"735";"NCT02175303";FALSE;TRUE;"26539433,33685997,33930790,34049032,34231103,34463022,35426198";"";"";NA;3385;TRUE;"10.1002/sctm.17-0167";29533533;"https://doi.org/10.1002/sctm.17-0167";"Systematic Google search";FALSE;2017;"nordic";FALSE;TRUE;FALSE;FALSE
"736";"NCT02345135";TRUE;TRUE;"31788461,31849966,32504779,32733823";"32504779";"google_scholar";NA;2877;FALSE;NA;NA;NA;NA;FALSE;2016;"iv";FALSE;FALSE;NA;NA
"737";"NCT01351246";FALSE;TRUE;"";"";"";NA;1909;TRUE;"10.1177/1087054718810797";30449268;"https://journals.sagepub.com/doi/abs/10.1177/1087054718810797";"Systematic Google search";FALSE;2014;"iv";FALSE;TRUE;FALSE;FALSE
"738";"NCT02780843";TRUE;TRUE;"28531828,29766770,33446083,35590386";"28531828";"google_scholar";NA;4528;FALSE;NA;NA;NA;NA;FALSE;2016;"nordic";FALSE;FALSE;NA;NA
"739";"NCT02622308";TRUE;TRUE;"33632040,33823265,33899743,33985385,35472497";"35472497";"pubmed_enhanced";NA;4999;FALSE;NA;NA;NA;NA;FALSE;2016;"nordic";FALSE;FALSE;NA;NA
"740";"NCT01697241";TRUE;TRUE;"24255546,28061841,34493331,36195936,36306171,36353419";"34493331";"pubmed_enhanced";NA;4375;FALSE;NA;NA;NA;NA;FALSE;2017;"nordic";FALSE;FALSE;NA;NA
"741";"NCT01331798";FALSE;TRUE;"";"";"";NA;1189;TRUE;"10.1007/s00266-011-9844-3";22205536;"https://www.ncbi.nlm.nih.gov/pubmed/?term=Evaluation+of+Cohera+TissuGlu+in+the+Management+of+Wound+Drainage+Following+Abdominoplasty";"Systematic Google search";FALSE;2010;"iv";FALSE;TRUE;FALSE;FALSE
"742";"NCT03073304";FALSE;TRUE;"";"";"";NA;4147;TRUE;"10.1080/02656736.2019.1640900";31450986;"https://www.tandfonline.com/doi/full/10.1080/02656736.2019.1640900";"Systematic Google search";FALSE;2018;"nordic";FALSE;TRUE;FALSE;FALSE
"743";"NCT02404844";FALSE;TRUE;"27001209,27646965,28467889,28477750,29331750,29604436,30318472,30622925";"";"";NA;1948;TRUE;"10.1002/cam4.3092";32352244;"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7333856/";"Systematic Google search";FALSE;2017;"iv";FALSE;TRUE;FALSE;FALSE
"744";"NCT02615795";TRUE;TRUE;"36775280";"36775280";"google_scholar";NA;5011;FALSE;NA;NA;NA;NA;FALSE;2018;"nordic";FALSE;FALSE;NA;NA
"745";"NCT00447876";TRUE;TRUE;"22673486,27143138";"22673486";"linked_at_registration,pubmed_naive";NA;1399;FALSE;NA;NA;NA;NA;FALSE;2009;"iv";FALSE;FALSE;NA;NA
"746";"NCT03109678";TRUE;TRUE;"29772593,30927922";"30927922";"linked_at_registration,pubmed_naive,google_scholar,nct_match";NA;1867;FALSE;NA;NA;NA;NA;FALSE;2012;"iv";FALSE;FALSE;NA;NA
"747";"NCT00623415";TRUE;TRUE;"23322112,30356868";"30356868";"pubmed_naive,google_scholar";NA;1441;FALSE;NA;NA;NA;NA;FALSE;2012;"iv";FALSE;FALSE;NA;NA
"748";"NCT00126321";TRUE;TRUE;"32049382";"32049382";"google_scholar";NA;1355;FALSE;NA;NA;NA;NA;FALSE;2011;"iv";FALSE;FALSE;NA;NA
"749";"NCT02232724";FALSE;TRUE;"26365277,32608296,32976691,35597969,36059968,36388618,36650356";"";"";NA;3442;TRUE;"10.1186/s13104-018-3985-2";30526642;"https://doi.org/10.1186/s13104-018-3985-2";"Systematic Google search";FALSE;2018;"nordic";FALSE;TRUE;FALSE;FALSE
"750";"NCT02093585";FALSE;TRUE;"";"";"";NA;4971;TRUE;"10.2174/18746136-v16-e2206200";NA;"doi.org/10.2174/18746136-v16-e2206200";"Systematic Google search";FALSE;2017;"nordic";FALSE;TRUE;NA;NA
"751";"NCT01403116";TRUE;TRUE;"25080279,32382745,32655691";"32382745,32655691";"google_scholar,pubmed_enhanced";NA;1754;FALSE;NA;NA;NA;NA;FALSE;2013;"iv";FALSE;FALSE;NA;NA
"752";"NCT01570374";FALSE;TRUE;"24373984,26731173";"";"";NA;4113;TRUE;"10.1016/j.brat.2015.12.007";26731173;"https://doi-org.ezproxy.its.uu.se/10.1016/j.brat.2015.12.007";"Linked at the registration";FALSE;2016;"nordic";FALSE;TRUE;FALSE;TRUE
"753";"NCT02219126";FALSE;TRUE;"";"";"";NA;4968;TRUE;"10.1016/j.idairyj.2017.11.011";NA;"https://doi.org/10.1016/j.idairyj.2017.11.011";"Systematic Google search";FALSE;2018;"nordic";FALSE;TRUE;NA;NA
"754";"NCT03439787";FALSE;TRUE;"31826920";"";"";NA;3303;FALSE;NA;NA;NA;NA;TRUE;2018;"nordic";FALSE;TRUE;NA;NA
"755";"NCT03034005";FALSE;TRUE;"35141327,35350284";"";"";NA;3283;FALSE;NA;NA;NA;NA;TRUE;2019;"nordic";FALSE;TRUE;NA;NA
"756";"NCT02248012";FALSE;TRUE;"26075448,27539383,27838688,28344663,28733935,33916707,34647903,35380711,35783669,36753687,36872945";"";"";NA;3184;FALSE;NA;NA;NA;NA;TRUE;2019;"nordic";FALSE;TRUE;NA;NA
"757";"NCT02526199";FALSE;TRUE;"28033159,29667940,35441029";"";"";NA;3219;TRUE;"10.1111/aas.13054";29266180;"https://doi.org/10.1111/aas.13054";"Systematic Google search";FALSE;2016;"nordic";FALSE;TRUE;FALSE;FALSE
"758";"NCT03168555";FALSE;TRUE;"";"";"";NA;3285;TRUE;"10.1002/ygh2.489";NA;"https://onlinelibrary.wiley.com/doi/full/10.1002/ygh2.489";"Systematic Google search";TRUE;2019;"nordic";FALSE;TRUE;NA;NA
"759";"NCT02594241";FALSE;TRUE;"27477797";"";"";NA;3257;TRUE;"10.1016/j.surg.2019.12.007";32061400;"https://doi.org/10.1016/j.surg.2019.12.007";"Linked at the registration";TRUE;2018;"nordic";FALSE;TRUE;FALSE;FALSE
"760";"NCT02255604";FALSE;TRUE;"26470052,31465314";"";"";NA;3175;TRUE;"10.1186/s13601-016-0107-x";27231527;"https://doi.org/10.1186/s13601-016-0107-x";"Systematic Google search";TRUE;2016;"nordic";FALSE;TRUE;FALSE;FALSE
"761";"NCT02655770";FALSE;TRUE;"33356660,34359363,36215704,36305260";"";"";NA;3227;TRUE;"10.1111/dom.14480";34189832;"https://doi.org/10.1111/dom.14480";"Systematic Google search";TRUE;2019;"nordic";FALSE;TRUE;FALSE;FALSE
"762";"NCT03130049";FALSE;TRUE;"";"";"";NA;3294;FALSE;NA;NA;NA;NA;TRUE;2017;"nordic";FALSE;TRUE;NA;NA
"763";"NCT02064491";FALSE;TRUE;"25303979,26081015,26351816,26370354,26845114,27129321,27843631,28167215,29455650,32886557";"";"";NA;3182;FALSE;NA;NA;NA;NA;TRUE;2016;"nordic";FALSE;TRUE;NA;NA
"764";"NCT01397019";FALSE;TRUE;"22909997,23236996,23300370,24800173,26299994";"";"";NA;3151;FALSE;NA;NA;NA;NA;TRUE;2016;"nordic";FALSE;TRUE;NA;NA
"765";"NCT02576223";FALSE;TRUE;"35729489";"";"";NA;3243;TRUE;"10.1111/aas.14064";35332521;"https://onlinelibrary.wiley.com/doi/10.1111/aas.14064";"Systematic Google search";TRUE;2018;"nordic";FALSE;TRUE;FALSE;FALSE
"766";"NCT01698138";FALSE;TRUE;"29948046";"";"";NA;3169;FALSE;NA;NA;NA;NA;TRUE;2019;"nordic";FALSE;TRUE;NA;NA
"767";"NCT01387295";FALSE;TRUE;"";"";"";NA;3142;TRUE;"10.1016/j.breast.2018.12.002";30544058;"https://www.sciencedirect.com/science/article/abs/pii/S096097761830331X?via%3Dihub";"Linked at the registration";TRUE;2017;"nordic";FALSE;TRUE;FALSE;FALSE
"768";"NCT02083991";FALSE;TRUE;"30622369";"";"";NA;3163;TRUE;"10.1016/j.ekir.2021.11.028";35155865;"https://www.sciencedirect.com/science/article/pii/S2468024921015527";"Systematic Google search";TRUE;2019;"nordic";FALSE;TRUE;FALSE;FALSE
"769";"NCT02794402";FALSE;TRUE;"29689646,35771354,36133310";"";"";NA;3236;TRUE;"10.1111/ijpo.12624";32062862;"https://onlinelibrary.wiley.com/doi/10.1111/ijpo.12624";"Systematic Google search";FALSE;2016;"nordic";FALSE;TRUE;FALSE;FALSE
"770";"NCT02764619";FALSE;TRUE;"26815585,30187854,30291916,32722801,32853332";"";"";NA;3178;FALSE;NA;NA;NA;NA;TRUE;2017;"nordic";FALSE;TRUE;NA;NA
