nct_id,tool_results,has_error,tool_prompted_pmids,tool_result_pmids,tool_ident_steps,tool_truncated
NCT01403532,true,true,"25825944,27768007,37739162,39413650,39474974","25825944,27768007","linked_at_registration,pubmed_enhanced,google_scholar,nct_match",undefined
NCT04945616,true,true,"36263776,36339534,37375813,39025971",36339534,"pubmed_naive,google_scholar,nct_match",undefined
NCT01111058,true,true,"23384718,24718888,25532816,26884588,29725456,31785230,33867833,34069114,36194164,39471771",36194164,"pubmed_naive,pubmed_enhanced,google_scholar,nct_match",undefined
NCT06052241,true,true,38616301,38616301,"pubmed_naive,pubmed_enhanced",undefined
NCT02963805,false,true,"30720781,34166447,37299488,38205619,38843329,38843331,38849904,38892662,39045029,39175897,39233476",,,undefined
NCT03692468,true,true,"33616190,35421949,35665994,38254073,38270597,39046159,39450755","33616190,35665994,38270597","linked_at_registration,pubmed_enhanced,google_scholar,nct_match,pubmed_naive",undefined
NCT00079508,false,true,16105556,,,undefined
NCT02550730,true,true,"30800866,36264668,36426893,37305404,37731785,38726883,39394757",37731785,"pubmed_naive,pubmed_enhanced,google_scholar,nct_match",undefined
NCT01175824,true,true,"22086771,24725616,26934128,27010524,27658921,27660663,28781218,30653994,31053136,33687790,36655340,37139823,39008236","24725616,26934128,27660663","linked_at_registration,pubmed_naive,google_scholar,nct_match",undefined
NCT03092882,false,true,null,,,undefined
NCT00118014,true,true,"16889452,34582562",16889452,pubmed_enhanced,undefined
NCT00753090,false,true,null,,,undefined
NCT04705714,true,true,"34356781,36978494,37914864,39494011",34356781,google_scholar,undefined
NCT00267553,false,true,null,,,undefined
NCT05381623,true,true,"37851129,38937873,38977217,39226130,39358570",38937873,"pubmed_naive,google_scholar",undefined
NCT00591136,false,true,"30120268,36541944,36756851",,,undefined
NCT01708707,true,true,"24948346,25062111,29112997,29913015,30220442,30667476,31316147,32146833,34231914,38899388","30667476,32146833,34231914","google_scholar,linked_at_registration,pubmed_naive,nct_match",undefined
NCT00821093,true,true,"21367594,23991315,25359348,25575340,27715335,28008244,30074294,30718952,32321518,32368025,32884253,33644225","21367594,25575340","linked_at_registration,google_scholar,nct_match,pubmed_naive",undefined
NCT02368496,true,true,33911128,33911128,google_scholar,undefined
NCT01615991,true,true,"33221911,36014521,38754957",38754957,google_scholar,undefined
NCT01017263,false,true,null,,,undefined
NCT00644514,true,true,"19770766,22773729,33452004,33504485,33526618,34910188,34910203",22773729,pubmed_enhanced,undefined
NCT03342313,true,true,"29767425,35544150,35684288,36045411,38002234,39275312",29767425,"pubmed_enhanced,google_scholar",undefined
NCT03518112,true,true,"30715609,30947585,31205644,31307896,32103893,32523659,32856140,33256899,34571726,36732205,37599903,38437908,39158071,39289887,39449299,39453390,39467680",30715609,google_scholar,undefined
NCT01925612,false,true,"24578502,25135752,26393619,26654227,27913533,30938848,34165267,35326604",,,undefined
NCT02847377,false,true,35752465,,,undefined
NCT01198132,true,true,"21998006,23636981,23698130,24663237,25877840,30284038,31454777,32496854,37047690",31454777,"linked_at_registration,pubmed_naive,nct_match",undefined
NCT04095000,false,true,"35884083,37561196,37716878,38699801,38953469",,,undefined
NCT02510885,true,true,"32200508,33117254,34485758,35388240,38427977,38554726,38881608,38881707,39182627,39292553","32200508,33117254",pubmed_naive,undefined
NCT00778648,true,true,"20727236,27416522",20727236,"pubmed_naive,google_scholar",undefined
NCT01074970,false,true,"22517820,28247266,28699513,29696717,29765774,31383035,36420962,38145412,39360776",,,undefined
NCT00999245,true,true,"21406723,22886853,23539110,27206564,37850353,38214168",22886853,google_scholar,undefined
NCT01480297,false,true,"39230637,39240700,39369312,39420291,39423023",,,undefined
NCT04941066,true,true,"36630946,37913745,38766116,39227376,39484283","36630946,38766116,39227376",google_scholar,undefined
NCT01427387,false,true,23083112,,,undefined
NCT03721172,true,true,"34343599,37316690,37852306,38060175,38266683,38775204,38801606","34343599,37316690","linked_at_registration,pubmed_naive,google_scholar,nct_match",undefined
NCT03003936,true,true,28455106,28455106,"linked_at_registration,pubmed_naive,google_scholar,nct_match",undefined
NCT00521612,false,true,null,,,undefined
NCT00329602,true,true,"22328464,23938061,24198314,26688843,33294203,34417810,36692194","22328464,23938061","linked_at_registration,google_scholar,nct_match",undefined
NCT02907918,true,true,"28741274,29719270,30186457,30619511,31777590,36609389,37038927",36609389,"pubmed_naive,pubmed_enhanced,google_scholar,nct_match",undefined
NCT00354809,false,true,"19938899,24293756,24432044,39300991",,,undefined
NCT02370459,true,true,"29471460,30219689,30735468,31102115,36480272","29471460,36480272",google_scholar,undefined
NCT00349089,true,true,"17488518,17686446,23161898,23921171,24192055,26762743,27934549,39090722,39388522","17488518,23161898,24192055,26762743","linked_at_registration,pubmed_naive,google_scholar,nct_match",undefined
NCT01594463,false,true,"38594913,38803431,38980831,39328952,39363522",,,undefined
NCT03243006,true,true,"30303612,37650732",30303612,google_scholar,undefined
NCT03496077,true,true,"35255241,35728933,35943488,36156108,38365185,38409025","35255241,38365185","google_scholar,pubmed_naive",undefined
NCT02539316,false,true,null,,,undefined
NCT00833027,false,true,"32501595,33150566,33313996,37033652,39027337",,,undefined
NCT05346978,false,true,"36675817,36829795,37571628",,,undefined
NCT02294175,false,true,34398099,,,undefined
NCT02379260,false,true,"32072326,33090219,37210546",,,undefined
NCT00491049,true,true,17996212,17996212,"linked_at_registration,pubmed_naive,google_scholar,nct_match",undefined
NCT02140528,false,true,"26153722,29502858,32098603,32452052,34630861,37212264,37270118,38866216,39226104",,,undefined
NCT03295942,false,true,"29637478,29883853,29951308,30215300,30719701,31276707,31697308,32817129,34775366,38086815",,,undefined
NCT01181427,true,true,25451055,25451055,"linked_at_registration,pubmed_naive,google_scholar,nct_match",undefined
NCT03533452,false,true,null,,,undefined
NCT01905631,false,true,"36078904,39045804",,,undefined
NCT03027661,true,true,30528725,30528725,"linked_at_registration,pubmed_naive,pubmed_enhanced,google_scholar,nct_match",undefined
NCT01366378,false,true,32158255,,,undefined
NCT00086580,true,true,"21992852,25445467",21992852,"linked_at_registration,pubmed_naive,google_scholar,nct_match",undefined
NCT03110302,true,true,"30144629,30839067,31872563,32516494,32813696,34618480,34843355,35261090,35713599,36326662,37347913",31872563,"linked_at_registration,pubmed_naive,google_scholar,nct_match",undefined
NCT02280382,false,true,"32914896,33027103,33399902,38425039,38634310",,,undefined
NCT03380000,true,true,"30668996,35240317",30668996,"pubmed_enhanced,google_scholar",undefined
NCT01165372,true,true,23101492,23101492,google_scholar,undefined
NCT02479139,false,true,"28818530,29783676,30378087,31111409,32068049,32147881,32990370",,,undefined
NCT03761004,false,true,null,,,undefined
NCT00400634,true,true,"18387850,20970382,21322017,21902665,22525569,22926166,23631873,24557878,27267688,38973499,39375563","20970382,21322017,22525569,22926166","linked_at_registration,pubmed_naive,pubmed_enhanced,google_scholar,nct_match",undefined
NCT02951780,false,true,29230272,,,undefined
NCT00066794,false,true,29618479,,,undefined
NCT01064271,false,true,null,,,undefined
NCT03275909,true,true,"23686130,31013234,31599068,31651213,34302968","31013234,31651213","pubmed_naive,google_scholar",undefined
NCT00781274,false,true,"22239511,26159375",,,undefined
NCT01252121,false,true,null,,,undefined
NCT04744857,false,true,null,,,undefined
NCT01935219,false,true,"36710624,36794785,36979231,37159432,37934029",,,undefined
NCT04979949,true,true,"36184710,36315843,37515050,37896770,38400124,38724731","36315843,37515050,38400124","linked_at_registration,pubmed_naive,google_scholar,nct_match",undefined
NCT03080454,true,true,"32232101,36773779,37139792,37292843,38448779,39200170",32232101,"linked_at_registration,google_scholar,nct_match",undefined
NCT05448976,true,true,"36401797,39377832",36401797,google_scholar,undefined
NCT00095940,true,true,"20511180,20546782,20713864,24305711,26496080,29066236,31577601,32340083,32608377,33765513,35260913,37181747,38791502",20713864,google_scholar,undefined
NCT00259870,true,true,"17667958,21421726,38619362",21421726,pubmed_enhanced,undefined
NCT00649818,false,true,null,,,undefined
NCT02004886,false,true,"26083770,27867961,28331351,33318068,36565754",,,undefined
NCT04466410,false,true,null,,,undefined
NCT00894842,true,true,"21756978,25030803,38710208,39239885,39262583,39410730,39508693","21756978,25030803",google_scholar,undefined
NCT04229420,false,true,null,,,undefined
NCT00551889,false,true,"21587257,33259852,36717997",,,undefined
NCT00535561,true,true,18984662,18984662,pubmed_enhanced,undefined
NCT04108104,true,true,38597214,38597214,"linked_at_registration,pubmed_naive,pubmed_enhanced,google_scholar,nct_match",undefined
NCT00006241,false,true,"39102983,39133622,39430740,39433913",,,undefined
NCT03951688,false,true,"34620081,37808675",,,undefined
NCT02784639,false,true,"30085333,32999827,33030125",,,undefined
NCT03794505,false,true,null,,,undefined
NCT01888497,true,true,27018419,27018419,"pubmed_enhanced,google_scholar",undefined
NCT01845246,false,true,"28056821,38034998,38700659,38954392,38984536,39079886",,,undefined
NCT00421291,true,true,"17954538,38991806,39116286,39210349,39463123,39504022",17954538,"linked_at_registration,pubmed_naive,google_scholar,nct_match",undefined
NCT02258139,false,true,"37724689,38292853,38997940,39107158,39277529",,,undefined
NCT00140959,false,true,null,,,undefined
NCT03027557,true,true,"31454537,32333877,36307004,39478762,39490885,39503903,39511648","32333877,36307004","linked_at_registration,google_scholar,nct_match,pubmed_enhanced",undefined
NCT03878368,false,true,32966837,,,undefined
NCT00014040,false,true,28336477,,,undefined
NCT01776216,true,true,"25123170,38414488,38518848,38524851",25123170,"linked_at_registration,pubmed_enhanced,google_scholar,nct_match",undefined
NCT04062968,true,true,"33878774,38559848,38772869,38781008,39260534",33878774,google_scholar,undefined
NCT00330785,true,true,"19407658,24707184,25773438,27202787",19407658,"linked_at_registration,pubmed_naive,google_scholar,nct_match",undefined
NCT01720875,false,true,"36768967,36816936,37708798,38654286,39386138",,,undefined
NCT04017845,false,true,"35940173,37954109,39277034,39428708",,,undefined
NCT02266927,true,true,31732149,31732149,"linked_at_registration,pubmed_naive,pubmed_enhanced,google_scholar,nct_match",undefined
NCT02142634,true,true,"27784958,34414678",34414678,"pubmed_naive,pubmed_enhanced,google_scholar",undefined
NCT01877395,true,true,"25348036,37921410",37921410,google_scholar,undefined
NCT03124121,true,true,32506695,32506695,"linked_at_registration,pubmed_naive,google_scholar,nct_match",undefined
NCT00268372,false,true,"23683948,25593017",,,undefined
NCT01873118,true,true,"30681712,31934945,33957500,34195989,34518402,36100445,37862876,38060342,39245813,39334516,39499458","30681712,31934945,34195989,38060342","linked_at_registration,google_scholar,nct_match,pubmed_enhanced",undefined
NCT03407963,true,true,33248919,33248919,google_scholar,undefined
NCT00174200,false,true,"27977041,29634083",,,undefined
NCT03790904,false,true,"32100933,36673594,38764154,39068455,39445112",,,undefined
NCT00018161,false,true,"25805668,33280473,33908665,34452546,36844157",,,undefined
NCT01987479,true,true,"29244149,29635639,30649524,35659282,35818035,37423647,38251532,38942070","29244149,30649524","linked_at_registration,pubmed_naive,nct_match,google_scholar",undefined
NCT01595698,false,true,"38906048,39268337,39268341",,,undefined
NCT00006054,false,true,null,,,undefined
NCT01850771,false,true,null,,,undefined
NCT01132196,false,true,null,,,undefined
NCT01176981,false,true,"35508896,39057175,39098420,39163064,39208668",,,undefined
NCT00274612,true,true,"19225530,24048485","19225530,24048485","pubmed_naive,google_scholar",undefined
NCT03182179,true,true,37436844,37436844,google_scholar,undefined
NCT00423358,false,true,"24561419,25828206",,,undefined
NCT00708149,true,true,25676674,25676674,"pubmed_enhanced,google_scholar",undefined
NCT00276965,true,true,"22480536,28135846",28135846,google_scholar,undefined
NCT00379496,true,true,"15674876,18758677,28990665",18758677,pubmed_naive,undefined
NCT00232505,true,true,"19020749,19638211,22248721,22665533,25524311,30525293,32517735,35738312","19020749,25524311","linked_at_registration,pubmed_naive,google_scholar,nct_match",undefined
NCT02657096,true,true,"28624914,37445994,37676656,37964734,38914866",28624914,"pubmed_enhanced,google_scholar",undefined
NCT03089086,true,true,"29991629,31971677,32447370,32712083,33587122,34346833,34487174,34747302,38169944,38242365,38621163,39292730,39372918,39488189","31971677,32447370,32712083,33587122,38169944,38242365,38621163","linked_at_registration,google_scholar,nct_match,pubmed_enhanced",undefined
NCT00184587,true,true,"23598371,34781845,34919214,35934978,37564733",23598371,"linked_at_registration,google_scholar",undefined
NCT04142216,true,true,"32996239,37330774,37615173,38022715,38493772,38693271",32996239,google_scholar,undefined
NCT01479959,true,true,"23715608,39337216,39344321,39468188",23715608,"linked_at_registration,pubmed_enhanced,google_scholar,nct_match",undefined
NCT04020302,false,true,"33541313,33761821,33797294,34316416,34842915",,,undefined
NCT04415749,false,true,36084380,,,undefined
NCT01833221,false,true,null,,,undefined
NCT02559245,true,true,"30318190,33380554,34395644,35975622,36184221,36402962,36619265,37069714,37378779,37898695,38298664",30318190,google_scholar,undefined
NCT03823469,false,true,"31853182,34371825,34420391,37432182,38528833",,,undefined
NCT00685282,false,true,"22430255,31081299,38593538,38639716,38732137,38804820,39254406",,,undefined
NCT03258684,true,true,"29378661,29684467,30153778,30953543,31931100,32243943,33511898,35763993",32243943,"linked_at_registration,pubmed_naive,pubmed_enhanced,google_scholar,nct_match",undefined
NCT02528825,true,true,"29881261,29952995,33941098,34575664,35418281,38686636,39494328,39499495",29952995,pubmed_enhanced,undefined
NCT03862898,true,true,32675390,32675390,"pubmed_naive,google_scholar",undefined
NCT00735839,false,true,32245010,,,undefined
NCT00038883,true,true,"12476271,22649104,23233647,30467838,31355140",30467838,pubmed_naive,undefined
NCT04689932,false,true,null,,,undefined
